CTRY,YEAR,CIRI,COW,POLITY,UNCTRY,UNREG,UNSUBREG,PHYSINT,DISAP,KILL,POLPRIS,TORT,OLD_EMPINX,NEW_EMPINX,ASSN,FORMOV,DOMMOV,OLD_MOVE,SPEECH,ELECSD,OLD_RELFRE,NEW_RELFRE,WORKER,WECON,WOPOL,WOSOC,INJUD
Burma,1982,182,775,775,104,142,35,6,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,-999,1,2,1
Burma,1983,182,775,775,104,142,35,4,2,0,1,1,5,2,0,0,1,1,1,0,1,0,0,-999,1,-999,0
Burma,1984,182,775,775,104,142,35,5,2,0,2,1,3,4,0,0,1,0,0,1,1,2,0,2,1,1,1
Burma,1985,182,775,775,104,142,35,5,2,1,2,0,4,4,0,1,1,1,0,0,1,2,0,1,1,2,0
Burma,1986,182,775,775,104,142,35,4,2,1,1,0,4,2,0,0,1,1,0,0,1,1,0,2,1,2,1
Burma,1987,182,775,775,104,142,35,1,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,2,1,2,1
Burma,1988,182,775,775,104,142,35,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0
Burma,1989,182,775,775,104,142,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
Burma,1990,182,775,775,104,142,35,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1
Burma,1991,182,775,775,104,142,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
Burma,1992,182,775,775,104,142,35,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-999,0
Burma,1993,182,775,775,104,142,35,1,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,-999,0
Burma,1994,182,775,775,104,142,35,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-999,0
Burma,1995,182,775,775,104,142,35,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
Burma,1996,182,775,775,104,142,35,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
Burma,1997,182,775,775,104,142,35,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
Burma,1998,182,775,775,104,142,35,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,2,0
Burma,1999,182,775,775,104,142,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
Burma,2000,182,775,775,104,142,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
Burma,2001,182,775,775,104,142,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
Burma,2002,182,775,775,104,142,35,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
Burma,2003,182,775,775,104,142,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-999,0
Burma,2004,182,775,775,104,142,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
Burma,2005,182,775,775,104,142,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0
Burma,2006,182,775,775,104,142,35,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,NA,0
Burma,2007,182,775,775,104,142,35,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0
Burma,2008,182,775,775,104,142,35,0,0,0,0,0,NA,2,0,0,0,NA,0,0,NA,2,0,0,0,NA,0
Burma,2009,182,775,775,104,142,35,1,0,1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,0,NA,0
Burma,2010,182,775,775,104,142,35,1,0,1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,0,NA,0
Burma,2011,182,775,775,104,142,35,1,1,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,1,NA,0
Cambodia,1981,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1982,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1983,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1984,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1985,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1986,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1987,188,811,811,116,142,35,NA,-66,-66,-66,-66,NA,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Cambodia,1988,188,811,811,116,142,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,2,-999,0
Cambodia,1989,188,811,811,116,142,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,2,-999,0
Cambodia,1990,188,811,811,116,142,35,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,-999,0
Cambodia,1991,188,811,811,116,142,35,3,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Cambodia,1992,188,811,811,116,142,35,1,1,0,0,0,3,3,0,0,0,0,1,0,1,2,0,1,2,1,0
Cambodia,1993,188,811,811,116,142,35,2,1,0,1,0,4,8,1,1,2,0,1,1,1,2,0,1,2,1,0
Cambodia,1994,188,811,811,116,142,35,1,1,0,0,0,7,9,2,0,2,1,0,2,1,2,1,1,2,1,0
Cambodia,1995,188,811,811,116,142,35,2,0,1,1,0,7,9,1,1,2,1,0,2,1,2,1,1,2,1,0
Cambodia,1996,188,811,811,116,142,35,2,1,0,1,0,7,9,1,2,1,1,1,2,1,2,0,1,2,1,0
Cambodia,1997,188,811,811,116,142,35,2,1,0,1,0,6,9,1,2,2,1,1,1,1,2,0,1,2,1,0
Cambodia,1998,188,811,811,116,142,35,0,0,0,0,0,7,9,1,2,2,1,1,1,1,1,1,1,2,1,0
Cambodia,1999,188,811,811,116,142,35,3,1,0,2,0,8,12,2,2,2,1,2,2,1,2,0,1,2,1,0
Cambodia,2000,188,811,811,116,142,35,4,1,1,2,0,7,9,1,2,2,1,1,1,1,1,1,1,2,1,0
Cambodia,2001,188,811,811,116,142,35,5,2,1,2,0,7,10,1,2,2,1,2,1,1,2,0,1,2,1,0
Cambodia,2002,188,811,811,116,142,35,5,2,1,2,0,7,10,1,2,2,1,1,2,1,2,0,1,2,1,0
Cambodia,2003,188,811,811,116,142,35,4,2,0,2,0,2,6,0,2,1,0,1,1,0,1,0,2,2,3,0
Cambodia,2004,188,811,811,116,142,35,4,2,0,2,0,5,7,0,2,2,1,0,1,1,2,0,2,2,2,0
Cambodia,2005,188,811,811,116,142,35,4,2,1,1,0,1,6,0,2,1,0,0,1,0,2,0,1,2,NA,0
Cambodia,2006,188,811,811,116,142,35,3,2,0,1,0,6,9,1,2,2,1,0,2,1,2,0,1,2,NA,0
Cambodia,2007,188,811,811,116,142,35,2,1,0,1,0,NA,8,1,2,2,NA,0,1,NA,2,0,2,2,2,0
Cambodia,2008,188,811,811,116,142,35,3,2,0,1,0,NA,8,1,2,2,NA,0,1,NA,2,0,1,2,NA,0
Cambodia,2009,188,811,811,116,142,35,3,2,1,0,0,NA,7,1,2,1,NA,0,1,NA,2,0,1,2,NA,0
Cambodia,2010,188,811,811,116,142,35,4,2,1,1,0,NA,7,1,2,1,NA,0,2,NA,1,0,1,2,NA,0
Cambodia,2011,188,811,811,116,142,35,4,2,1,1,0,NA,9,1,2,1,NA,1,2,NA,2,0,1,2,NA,0
Chad,1981,203,483,483,148,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Chad,1982,203,483,483,148,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Chad,1983,203,483,483,148,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Chad,1984,203,483,483,148,2,17,0,0,0,0,0,2,6,1,2,1,0,0,0,1,2,0,1,1,1,1
Chad,1985,203,483,483,148,2,17,2,0,0,1,1,3,7,1,2,1,0,0,0,1,2,1,1,2,1,0
Chad,1986,203,483,483,148,2,17,2,1,1,0,0,3,6,1,2,1,0,0,0,1,1,1,1,1,1,1
Chad,1987,203,483,483,148,2,17,4,2,1,0,1,6,9,1,2,2,1,1,1,1,2,0,1,1,1,1
Chad,1988,203,483,483,148,2,17,5,2,1,1,1,5,7,0,2,2,1,0,0,1,2,1,1,1,1,0
Chad,1989,203,483,483,148,2,17,1,0,1,0,0,4,6,0,2,2,1,0,0,1,2,0,1,2,1,1
Chad,1990,203,483,483,148,2,17,0,0,0,0,0,5,6,0,1,2,1,1,0,1,2,0,1,0,1,1
Chad,1991,203,483,483,148,2,17,3,2,0,1,0,6,7,0,1,2,1,1,0,1,2,1,-999,1,1,1
Chad,1992,203,483,483,148,2,17,1,1,0,0,0,4,9,1,2,2,0,1,0,1,2,1,-999,1,1,0
Chad,1993,203,483,483,148,2,17,1,0,0,1,0,3,7,1,2,1,0,1,0,1,2,0,1,2,1,0
Chad,1994,203,483,483,148,2,17,3,1,0,1,1,5,7,1,1,2,1,1,0,1,2,0,0,2,1,0
Chad,1995,203,483,483,148,2,17,3,2,1,0,0,5,7,1,2,1,1,1,0,1,2,0,0,2,1,0
Chad,1996,203,483,483,148,2,17,3,1,0,1,1,7,8,1,1,1,1,1,1,1,2,1,1,2,1,0
Chad,1997,203,483,483,148,2,17,2,1,0,1,0,7,9,1,2,1,1,1,1,1,2,1,1,2,1,0
Chad,1998,203,483,483,148,2,17,1,1,0,0,0,7,8,1,1,1,1,1,1,1,2,1,1,2,1,0
Chad,1999,203,483,483,148,2,17,3,2,0,1,0,5,5,1,1,0,1,1,1,0,0,1,1,2,1,0
Chad,2000,203,483,483,148,2,17,3,1,1,1,0,5,5,1,1,0,1,1,1,0,0,1,1,2,1,0
Chad,2001,203,483,483,148,2,17,3,1,0,1,1,4,4,1,1,0,1,1,1,0,0,0,1,2,1,0
Chad,2002,203,483,483,148,2,17,4,2,0,2,0,5,7,1,2,0,1,1,1,0,1,1,1,2,1,0
Chad,2003,203,483,483,148,2,17,4,1,1,2,0,3,6,1,1,0,0,1,1,0,1,1,0,1,0,0
Chad,2004,203,483,483,148,2,17,2,1,0,1,0,4,5,1,1,1,0,0,1,1,0,1,0,2,0,0
Chad,2005,203,483,483,148,2,17,2,0,0,1,1,1,5,1,1,1,0,0,0,0,1,1,0,2,NA,0
Chad,2006,203,483,483,148,2,17,2,1,0,0,1,1,4,1,1,1,0,0,0,0,0,1,0,2,NA,0
Chad,2007,203,483,483,148,2,17,4,1,1,1,1,NA,4,0,0,1,NA,0,1,NA,1,1,0,2,0,0
Chad,2008,203,483,483,148,2,17,2,1,0,1,0,NA,3,0,1,1,NA,0,0,NA,0,1,0,2,NA,0
Chad,2009,203,483,483,148,2,17,2,1,1,0,0,NA,4,1,0,1,NA,0,0,NA,1,1,0,2,NA,0
Chad,2010,203,483,483,148,2,17,4,2,1,1,0,NA,6,2,0,1,NA,0,1,NA,1,1,0,2,NA,0
Chad,2011,203,483,483,148,2,17,3,1,1,1,0,NA,9,2,1,2,NA,0,1,NA,2,1,0,2,NA,0
Colombia,1981,212,100,100,170,419,5,1,1,0,0,0,7,11,2,2,2,1,1,1,1,2,1,2,1,1,1
Colombia,1982,212,100,100,170,419,5,3,1,0,1,1,8,12,2,2,2,1,1,2,1,2,1,2,1,1,1
Colombia,1983,212,100,100,170,419,5,NA,0,0,-999,0,8,12,2,2,2,1,1,2,1,2,1,2,1,1,2
Colombia,1984,212,100,100,170,419,5,1,0,0,1,0,9,13,2,2,2,1,2,1,1,2,2,1,1,1,1
Colombia,1985,212,100,100,170,419,5,1,0,0,1,0,9,13,2,2,2,1,1,2,1,2,2,2,1,1,1
Colombia,1986,212,100,100,170,419,5,2,0,0,1,1,9,13,2,2,2,1,1,2,1,2,2,2,1,1,2
Colombia,1987,212,100,100,170,419,5,0,0,0,0,0,8,12,2,2,2,1,1,1,1,2,2,1,1,1,2
Colombia,1988,212,100,100,170,419,5,0,0,0,0,0,10,14,2,2,2,1,2,2,1,2,2,1,1,2,2
Colombia,1989,212,100,100,170,419,5,1,0,0,1,0,8,12,2,2,2,1,1,2,1,2,1,2,1,2,2
Colombia,1990,212,100,100,170,419,5,0,0,0,0,0,5,9,2,2,2,1,0,1,1,2,0,1,2,1,2
Colombia,1991,212,100,100,170,419,5,2,0,0,2,0,9,13,2,2,2,1,2,2,1,2,1,1,2,-999,1
Colombia,1992,212,100,100,170,419,5,2,0,0,2,0,9,13,2,2,2,1,2,2,1,2,1,1,2,-999,1
Colombia,1993,212,100,100,170,419,5,2,0,0,2,0,7,11,2,2,2,1,1,2,1,2,0,1,2,1,1
Colombia,1994,212,100,100,170,419,5,NA,0,0,-999,0,8,10,2,1,1,1,1,2,1,2,1,1,2,1,1
Colombia,1995,212,100,100,170,419,5,0,0,0,0,0,8,11,2,2,1,1,1,2,1,2,1,1,2,1,1
Colombia,1996,212,100,100,170,419,5,0,0,0,0,0,7,10,2,2,1,1,1,2,1,2,0,1,2,1,1
Colombia,1997,212,100,100,170,419,5,0,0,0,0,0,8,12,2,2,2,1,1,2,1,2,1,1,2,1,1
Colombia,1998,212,100,100,170,419,5,0,0,0,0,0,7,11,2,2,2,1,1,1,1,2,1,1,2,1,1
Colombia,1999,212,100,100,170,419,5,1,0,1,0,0,8,11,2,2,1,1,1,2,1,2,1,1,2,1,1
Colombia,2000,212,100,100,170,419,5,0,0,0,0,0,8,12,2,2,2,1,2,1,1,2,1,1,2,1,1
Colombia,2001,212,100,100,170,419,5,1,0,0,1,0,8,10,1,2,2,1,1,2,1,1,1,1,2,1,1
Colombia,2002,212,100,100,170,419,5,2,0,0,2,0,7,10,1,2,2,1,1,2,1,2,0,1,2,1,1
Colombia,2003,212,100,100,170,419,5,0,0,0,0,0,5,10,2,2,1,0,1,2,1,2,0,1,2,1,1
Colombia,2004,212,100,100,170,419,5,0,0,0,0,0,6,9,2,2,1,1,0,2,1,2,0,1,2,1,1
Colombia,2005,212,100,100,170,419,5,0,0,0,0,0,7,9,1,2,1,1,1,2,1,2,0,1,2,NA,1
Colombia,2006,212,100,100,170,419,5,0,0,0,0,0,7,7,0,1,1,1,1,2,1,2,0,1,2,NA,0
Colombia,2007,212,100,100,170,419,5,0,0,0,0,0,NA,9,1,2,2,NA,1,1,NA,2,0,2,2,2,0
Colombia,2008,212,100,100,170,419,5,0,0,0,0,0,NA,9,1,2,2,NA,1,1,NA,2,0,1,2,NA,0
Colombia,2009,212,100,100,170,419,5,1,0,0,0,1,NA,11,2,2,2,NA,1,2,NA,2,0,1,2,NA,0
Colombia,2010,212,100,100,170,419,5,1,0,0,0,1,NA,9,1,2,2,NA,1,2,NA,1,0,1,2,NA,0
Colombia,2011,212,100,100,170,419,5,1,0,0,0,1,NA,10,1,1,2,NA,1,2,NA,2,1,1,2,NA,1
"Congo, Democratic Republic of",1981,218,490,490,180,2,17,NA,0,-999,0,1,4,3,0,0,0,0,1,1,1,1,0,1,1,1,0
"Congo, Democratic Republic of",1982,218,490,490,180,2,17,4,1,2,0,1,3,4,0,0,2,0,0,1,1,1,0,1,1,1,1
"Congo, Democratic Republic of",1983,218,490,490,180,2,17,2,1,1,0,0,1,NA,0,1,1,0,0,1,0,-999,0,1,1,1,1
"Congo, Democratic Republic of",1984,218,490,490,180,2,17,2,2,0,0,0,3,3,0,0,1,0,0,1,1,1,0,1,1,0,0
"Congo, Democratic Republic of",1985,218,490,490,180,2,17,1,1,0,0,0,5,4,0,0,1,0,1,1,1,0,1,1,1,1,1
"Congo, Democratic Republic of",1986,218,490,490,180,2,17,2,1,1,0,0,2,3,0,0,1,0,1,0,0,0,1,1,1,1,1
"Congo, Democratic Republic of",1987,218,490,490,180,2,17,3,1,2,0,0,2,3,0,0,1,0,1,1,0,0,0,0,1,0,0
"Congo, Democratic Republic of",1988,218,490,490,180,2,17,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0
"Congo, Democratic Republic of",1989,218,490,490,180,2,17,3,1,1,0,1,0,NA,0,0,1,0,0,0,0,NA,0,1,2,0,1
"Congo, Democratic Republic of",1990,218,490,490,180,2,17,0,0,0,0,0,2,5,0,1,1,0,1,1,0,1,0,0,2,0,0
"Congo, Democratic Republic of",1991,218,490,490,180,2,17,1,0,0,1,0,3,NA,0,1,0,0,2,0,0,NA,1,1,1,0,0
"Congo, Democratic Republic of",1992,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1993,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1994,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1995,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1996,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1997,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1998,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",1999,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",2000,218,490,490,180,2,17,NA,-77,-77,-77,-77,NA,NA,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
"Congo, Democratic Republic of",2001,218,490,490,180,2,17,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,1,0
"Congo, Democratic Republic of",2002,218,490,490,180,2,17,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,1,0,0
"Congo, Democratic Republic of",2003,218,490,490,180,2,17,1,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,1,2,0,0
"Congo, Democratic Republic of",2004,218,490,490,180,2,17,1,0,0,1,0,1,3,0,0,0,0,0,0,0,2,1,0,2,1,0
"Congo, Democratic Republic of",2005,218,490,490,180,2,17,2,2,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,NA,1
"Congo, Democratic Republic of",2006,218,490,490,180,2,17,1,1,0,0,0,3,3,0,0,0,0,0,1,1,2,0,0,2,NA,0
"Congo, Democratic Republic of",2007,218,490,490,180,2,17,1,1,0,0,0,NA,6,1,2,0,NA,0,1,NA,2,0,0,2,0,0
"Congo, Democratic Republic of",2008,218,490,490,180,2,17,1,1,0,0,0,NA,2,0,0,0,NA,0,0,NA,2,0,0,2,NA,0
"Congo, Democratic Republic of",2009,218,490,490,180,2,17,1,1,0,0,0,NA,3,0,0,0,NA,0,1,NA,2,0,0,2,NA,0
"Congo, Democratic Republic of",2010,218,490,490,180,2,17,1,1,0,0,0,NA,2,1,0,0,NA,0,1,NA,0,0,0,2,NA,0
"Congo, Democratic Republic of",2011,218,490,490,180,2,17,0,0,0,0,0,NA,3,0,0,0,NA,0,1,NA,2,0,0,2,NA,0
Costa Rica,1981,224,94,94,188,419,13,8,2,2,2,2,8,12,2,2,2,1,2,1,1,2,1,2,2,2,2
Costa Rica,1982,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2
Costa Rica,1983,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2
Costa Rica,1984,224,94,94,188,419,13,7,2,2,1,2,8,12,2,2,2,1,2,1,1,2,1,2,2,2,2
Costa Rica,1985,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2
Costa Rica,1986,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2
Costa Rica,1987,224,94,94,188,419,13,8,2,2,2,2,8,12,2,2,2,1,2,1,1,2,1,2,2,2,2
Costa Rica,1988,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2
Costa Rica,1989,224,94,94,188,419,13,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,2,2
Costa Rica,1990,224,94,94,188,419,13,8,2,2,2,2,8,11,2,2,2,1,2,1,1,1,1,2,2,2,2
Costa Rica,1991,224,94,94,188,419,13,8,2,2,2,2,6,12,2,2,2,1,1,2,0,2,1,2,2,1,2
Costa Rica,1992,224,94,94,188,419,13,5,2,1,1,1,6,11,2,2,2,1,2,2,0,1,0,2,2,2,2
Costa Rica,1993,224,94,94,188,419,13,8,2,2,2,2,8,11,2,2,2,1,1,2,1,1,1,2,2,2,2
Costa Rica,1994,224,94,94,188,419,13,7,2,2,2,1,8,11,2,2,2,1,1,2,1,1,1,1,2,2,2
Costa Rica,1995,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2
Costa Rica,1996,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2
Costa Rica,1997,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2
Costa Rica,1998,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,3,2,3,2
Costa Rica,1999,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2
Costa Rica,2000,224,94,94,188,419,13,6,2,2,1,1,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2
Costa Rica,2001,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2
Costa Rica,2002,224,94,94,188,419,13,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,3,2,2
Costa Rica,2003,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,2,3,3,2
Costa Rica,2004,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,2,3,2,2
Costa Rica,2005,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,3,3,NA,2
Costa Rica,2006,224,94,94,188,419,13,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,3,3,NA,2
Costa Rica,2007,224,94,94,188,419,13,6,2,1,2,1,NA,12,2,1,2,NA,2,2,NA,1,2,2,3,2,2
Costa Rica,2008,224,94,94,188,419,13,7,2,2,2,1,NA,10,2,1,2,NA,1,2,NA,2,0,2,3,NA,2
Costa Rica,2009,224,94,94,188,419,13,7,2,2,2,1,NA,11,2,1,2,NA,2,2,NA,2,0,2,3,NA,2
Costa Rica,2010,224,94,94,188,419,13,7,2,2,2,1,NA,12,2,1,2,NA,2,2,NA,2,1,3,3,NA,2
Costa Rica,2011,224,94,94,188,419,13,6,2,1,2,1,NA,11,2,1,2,NA,2,2,NA,1,1,3,3,NA,1
Cote d'Ivoire,1981,227,437,437,384,2,11,8,2,2,2,2,6,9,1,2,2,1,1,1,1,2,0,1,2,1,2
Cote d'Ivoire,1982,227,437,437,384,2,11,8,2,2,2,2,5,8,1,2,2,1,1,0,1,2,0,1,2,1,2
Cote d'Ivoire,1983,227,437,437,384,2,11,7,2,2,2,1,5,8,1,2,2,1,1,0,1,2,0,1,2,1,1
Cote d'Ivoire,1984,227,437,437,384,2,11,8,2,2,2,2,6,8,1,2,1,1,1,1,1,2,0,1,2,1,2
Cote d'Ivoire,1985,227,437,437,384,2,11,8,2,2,2,2,5,7,1,2,1,1,1,0,1,2,0,1,2,1,2
Cote d'Ivoire,1986,227,437,437,384,2,11,8,2,2,2,2,5,7,1,2,1,1,1,0,1,2,0,1,2,1,2
Cote d'Ivoire,1987,227,437,437,384,2,11,7,2,2,1,2,5,7,1,2,1,1,1,0,1,2,0,1,2,2,1
Cote d'Ivoire,1988,227,437,437,384,2,11,7,2,2,1,2,5,6,0,2,1,1,1,0,1,2,0,1,2,1,2
Cote d'Ivoire,1989,227,437,437,384,2,11,7,2,2,1,2,5,6,1,2,0,1,1,0,1,2,0,1,2,1,2
Cote d'Ivoire,1990,227,437,437,384,2,11,5,2,2,0,1,6,7,1,2,0,1,1,1,1,2,0,1,1,1,1
Cote d'Ivoire,1991,227,437,437,384,2,11,5,2,1,1,1,7,7,1,1,0,1,1,1,1,2,1,1,1,1,1
Cote d'Ivoire,1992,227,437,437,384,2,11,3,2,1,0,0,7,9,1,2,1,1,1,1,1,2,1,1,1,1,1
Cote d'Ivoire,1993,227,437,437,384,2,11,4,2,1,0,1,6,6,1,1,0,1,1,1,1,2,0,1,1,1,1
Cote d'Ivoire,1994,227,437,437,384,2,11,4,2,1,0,1,7,6,1,2,0,1,1,1,1,0,1,1,1,1,1
Cote d'Ivoire,1995,227,437,437,384,2,11,1,1,0,0,0,7,6,1,1,0,1,1,1,1,1,1,1,1,1,1
Cote d'Ivoire,1996,227,437,437,384,2,11,4,2,1,0,1,6,6,0,1,1,1,1,1,1,2,0,2,1,1,1
Cote d'Ivoire,1997,227,437,437,384,2,11,5,2,1,1,1,6,7,1,2,1,1,1,1,1,1,0,2,2,1,1
Cote d'Ivoire,1998,227,437,437,384,2,11,3,2,1,0,0,6,8,1,2,1,1,0,1,1,2,1,2,2,1,1
Cote d'Ivoire,1999,227,437,437,384,2,11,3,2,0,0,1,4,5,1,1,0,1,1,1,0,1,0,2,2,1,1
Cote d'Ivoire,2000,227,437,437,384,2,11,1,1,0,0,0,3,6,1,1,0,0,1,1,0,1,1,2,2,1,1
Cote d'Ivoire,2001,227,437,437,384,2,11,2,1,0,1,0,3,6,1,1,0,0,1,1,0,1,1,2,2,1,1
Cote d'Ivoire,2002,227,437,437,384,2,11,3,1,0,1,1,3,5,1,1,0,0,1,1,0,0,1,2,2,1,1
Cote d'Ivoire,2003,227,437,437,384,2,11,2,1,0,1,0,2,4,0,2,0,0,1,0,0,0,1,1,2,1,1
Cote d'Ivoire,2004,227,437,437,384,2,11,2,1,0,1,0,4,6,1,1,0,0,0,1,1,2,1,1,2,1,1
Cote d'Ivoire,2005,227,437,437,384,2,11,2,1,0,1,0,4,5,1,1,0,0,0,1,1,1,1,1,2,NA,0
Cote d'Ivoire,2006,227,437,437,384,2,11,2,1,0,1,0,3,4,1,0,0,0,0,1,1,2,0,1,2,NA,0
Cote d'Ivoire,2007,227,437,437,384,2,11,3,2,0,1,0,NA,6,1,0,2,NA,0,1,NA,1,1,1,2,0,0
Cote d'Ivoire,2008,227,437,437,384,2,11,3,1,1,1,0,NA,4,0,0,2,NA,0,0,NA,1,1,1,2,NA,0
